warehouse,date,orders,holiday_name,holiday,shutdown,mini_shutdown,shops_closed,winter_school_holidays,school_holidays,blackout,mov_change,frankfurt_shutdown,precipitation,snow,user_activity_1,user_activity_2,id
Prague_1,2023-09-08,9757.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1628.0,37544.0,Prague_1_2023-09-08
Prague_1,2023-09-09,8778.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1612.0,37564.0,Prague_1_2023-09-09
Prague_1,2023-09-10,9058.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1610.0,37562.0,Prague_1_2023-09-10
Prague_1,2023-09-11,9260.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1642.0,37674.0,Prague_1_2023-09-11
Prague_1,2023-09-12,8959.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1622.0,37727.0,Prague_1_2023-09-12
Prague_1,2023-09-13,8694.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1626.0,37738.0,Prague_1_2023-09-13
Prague_1,2023-09-14,8822.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1644.0,37754.0,Prague_1_2023-09-14
Prague_1,2023-09-15,10072.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1657.0,37849.0,Prague_1_2023-09-15
Prague_1,2023-09-16,8594.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1651.0,37887.0,Prague_1_2023-09-16
Prague_1,2023-09-17,9362.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1626.0,37900.0,Prague_1_2023-09-17
Prague_1,2023-09-18,9044.0,,0,0,0,0,0,0,0,0.0,0,2.4,0.0,1644.0,37959.0,Prague_1_2023-09-18
Prague_1,2023-09-19,8827.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1634.0,38054.0,Prague_1_2023-09-19
Prague_1,2023-09-20,8665.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1651.0,38054.0,Prague_1_2023-09-20
Prague_1,2023-09-21,8640.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1622.0,38052.0,Prague_1_2023-09-21
Prague_1,2023-09-22,10261.0,,0,0,0,0,0,0,0,0.0,0,4.9,0.0,1632.0,38126.0,Prague_1_2023-09-22
Prague_1,2023-09-23,9103.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1627.0,38156.0,Prague_1_2023-09-23
Prague_1,2023-09-24,9025.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1615.0,38114.0,Prague_1_2023-09-24
Prague_1,2023-09-25,8844.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1616.0,38134.0,Prague_1_2023-09-25
Prague_1,2023-09-26,8316.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1609.0,38087.0,Prague_1_2023-09-26
Prague_1,2023-09-27,10016.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1654.0,38173.0,Prague_1_2023-09-27
Prague_1,2023-09-28,10668.0,Den ceske statnosti,1,0,0,1,0,0,0,0.0,0,0.0,0.0,1722.0,38468.0,Prague_1_2023-09-28
Prague_1,2023-09-29,8806.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1636.0,38595.0,Prague_1_2023-09-29
Prague_1,2023-09-30,7879.0,,0,0,0,0,0,0,0,0.0,0,1.0,0.0,1632.0,38557.0,Prague_1_2023-09-30
Prague_1,2023-10-01,8982.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1602.0,38573.0,Prague_1_2023-10-01
Prague_1,2023-10-02,8962.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1618.0,38629.0,Prague_1_2023-10-02
Prague_1,2023-10-03,8480.0,,0,0,0,0,0,0,0,0.0,0,2.3,0.0,1618.0,38632.0,Prague_1_2023-10-03
Prague_1,2023-10-04,8442.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1626.0,38729.0,Prague_1_2023-10-04
Prague_1,2023-10-05,8809.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1644.0,38808.0,Prague_1_2023-10-05
Prague_1,2023-10-06,10618.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1651.0,38990.0,Prague_1_2023-10-06
Prague_1,2023-10-07,9410.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1646.0,39068.0,Prague_1_2023-10-07
Prague_1,2023-10-08,9524.0,,0,0,0,0,0,0,0,0.0,0,0.5,0.0,1646.0,39094.0,Prague_1_2023-10-08
Prague_1,2023-10-09,9534.0,,0,0,0,0,0,0,0,0.0,0,5.0,0.0,1652.0,39174.0,Prague_1_2023-10-09
Prague_1,2023-10-10,9058.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1652.0,39298.0,Prague_1_2023-10-10
Prague_1,2023-10-11,8914.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1638.0,39412.0,Prague_1_2023-10-11
Prague_1,2023-10-12,9174.0,,0,0,0,0,0,0,0,0.0,0,1.4,0.0,1654.0,39480.0,Prague_1_2023-10-12
Prague_1,2023-10-13,10604.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1674.0,39632.0,Prague_1_2023-10-13
Prague_1,2023-10-14,9424.0,,0,0,0,0,0,0,0,0.0,0,1.8,0.0,1654.0,39723.0,Prague_1_2023-10-14
Prague_1,2023-10-15,9852.0,,0,0,0,0,0,0,0,0.0,0,0.5,0.0,1639.0,39772.0,Prague_1_2023-10-15
Prague_1,2023-10-16,9280.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1610.0,39793.0,Prague_1_2023-10-16
Prague_1,2023-10-17,8785.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1614.0,39844.0,Prague_1_2023-10-17
Prague_1,2023-10-18,8836.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1628.0,39866.0,Prague_1_2023-10-18
Prague_1,2023-10-19,9019.0,,0,0,0,0,0,0,0,0.0,0,1.2,0.0,1630.0,39881.0,Prague_1_2023-10-19
Prague_1,2023-10-20,10708.0,,0,0,0,0,0,0,0,0.0,0,0.5,0.0,1624.0,39985.0,Prague_1_2023-10-20
Prague_1,2023-10-21,8914.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1621.0,39981.0,Prague_1_2023-10-21
Prague_1,2023-10-22,9211.0,,0,0,0,0,0,0,0,0.0,0,13.6,0.0,1616.0,39951.0,Prague_1_2023-10-22
Prague_1,2023-10-23,8827.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1628.0,39944.0,Prague_1_2023-10-23
Prague_1,2023-10-24,8575.0,,0,0,0,0,0,0,0,0.0,0,5.6,0.0,1628.0,39954.0,Prague_1_2023-10-24
Prague_1,2023-10-25,8900.0,,0,0,0,0,0,0,0,0.0,0,1.3,0.0,1644.0,39981.0,Prague_1_2023-10-25
Prague_1,2023-10-26,9163.0,,0,0,0,0,0,0,0,0.0,0,0.3,0.0,1646.0,40057.0,Prague_1_2023-10-26
Prague_1,2023-10-27,10210.0,,0,0,0,0,0,0,0,0.0,0,8.6,0.0,1642.0,40077.0,Prague_1_2023-10-27
Prague_1,2023-10-28,10510.0,Den vzniku samostatneho ceskoslovenskeho statu,1,0,0,1,0,0,0,0.0,0,1.1,0.0,1756.0,40108.0,Prague_1_2023-10-28
Prague_1,2023-10-29,9913.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1645.0,40131.0,Prague_1_2023-10-29
Prague_1,2023-10-30,9210.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1618.0,40150.0,Prague_1_2023-10-30
Prague_1,2023-10-31,8752.0,,0,0,0,0,0,0,0,0.0,0,3.3,0.0,1642.0,40172.0,Prague_1_2023-10-31
Prague_1,2023-11-01,8551.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1627.0,40189.0,Prague_1_2023-11-01
Prague_1,2023-11-02,8994.0,,0,0,0,0,0,0,0,0.0,0,4.8,0.0,1638.0,40242.0,Prague_1_2023-11-02
Prague_1,2023-11-03,10406.0,,0,0,0,0,0,0,0,0.0,0,8.7,0.0,1672.0,40339.0,Prague_1_2023-11-03
Prague_1,2023-11-04,9670.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1615.0,40412.0,Prague_1_2023-11-04
Prague_1,2023-11-05,9556.0,,0,0,0,0,0,0,0,0.0,0,0.5,0.0,1616.0,40348.0,Prague_1_2023-11-05
Prague_1,2023-11-06,8968.0,,0,0,0,0,0,0,0,0.0,0,1.0,0.0,1652.0,40284.0,Prague_1_2023-11-06
Prague_1,2023-11-07,8617.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1642.0,40272.0,Prague_1_2023-11-07
Prague_1,2023-11-08,8810.0,,0,0,0,0,0,0,0,0.0,0,0.1,0.0,1639.0,40239.0,Prague_1_2023-11-08
Prague_1,2023-11-09,9583.0,,0,0,0,0,0,0,0,0.0,0,0.1,0.0,1652.0,40264.0,Prague_1_2023-11-09
Prague_1,2023-11-10,11566.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1668.0,40394.0,Prague_1_2023-11-10
Prague_1,2023-11-11,10226.0,,0,0,0,0,0,0,0,0.0,0,0.9,0.0,1646.0,40420.0,Prague_1_2023-11-11
Prague_1,2023-11-12,9406.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1624.0,40300.0,Prague_1_2023-11-12
Prague_1,2023-11-13,9703.0,,0,0,0,0,0,0,0,0.0,0,6.7,0.0,1644.0,40302.0,Prague_1_2023-11-13
Prague_1,2023-11-14,9180.0,,0,0,0,0,0,0,0,0.0,0,1.4,0.0,1648.0,40292.0,Prague_1_2023-11-14
Prague_1,2023-11-15,9404.0,,0,0,0,0,0,0,0,0.0,0,1.9,0.0,1669.0,40302.0,Prague_1_2023-11-15
Prague_1,2023-11-16,10897.0,,0,0,0,0,0,0,0,0.0,0,3.0,0.0,1676.0,40451.0,Prague_1_2023-11-16
Prague_1,2023-11-17,10376.0,Den boje za svobodu a demokracii,1,0,0,0,0,0,0,0.0,0,0.0,0.0,1636.0,40532.0,Prague_1_2023-11-17
Prague_1,2023-11-18,8640.0,,0,0,0,0,0,0,0,0.0,0,0.7,0.0,1656.0,40559.0,Prague_1_2023-11-18
Prague_1,2023-11-19,9793.0,,0,0,0,0,0,0,0,0.0,0,2.1,0.0,1654.0,40478.0,Prague_1_2023-11-19
Prague_1,2023-11-20,9484.0,,0,0,0,0,0,0,0,0.0,0,3.4,0.0,1656.0,40515.0,Prague_1_2023-11-20
Prague_1,2023-11-21,9112.0,,0,0,0,0,0,0,0,0.0,0,0.7,0.0,1656.0,40487.0,Prague_1_2023-11-21
Prague_1,2023-11-22,9324.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1666.0,40547.0,Prague_1_2023-11-22
Prague_1,2023-11-23,9580.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1663.0,40571.0,Prague_1_2023-11-23
Prague_1,2023-11-24,10922.0,,0,0,0,0,0,0,0,0.0,0,5.2,0.0,1680.0,40637.0,Prague_1_2023-11-24
Prague_1,2023-11-25,10120.0,,0,0,0,0,0,0,0,0.0,0,1.6,0.0,1639.0,40665.0,Prague_1_2023-11-25
Prague_1,2023-11-26,10004.0,,0,0,0,0,0,0,0,0.0,0,1.4,2.0,1657.0,40614.0,Prague_1_2023-11-26
Prague_1,2023-11-27,9763.0,,0,0,0,0,0,0,0,0.0,0,5.6,0.0,1663.0,40459.0,Prague_1_2023-11-27
Prague_1,2023-11-28,9205.0,,0,0,0,0,0,0,0,0.0,0,4.0,2.0,1654.0,40454.0,Prague_1_2023-11-28
Prague_1,2023-11-29,9724.0,,0,0,0,0,0,0,0,0.0,0,0.3,4.0,1658.0,40550.0,Prague_1_2023-11-29
Prague_1,2023-11-30,10110.0,,0,0,0,0,0,0,0,0.0,0,0.0,2.0,1682.0,40675.0,Prague_1_2023-11-30
Prague_1,2023-12-01,11558.0,,0,0,0,0,0,0,0,0.0,0,9.6,4.0,1680.0,40888.0,Prague_1_2023-12-01
Prague_1,2023-12-02,10558.0,,0,0,0,0,0,0,0,0.0,0,7.1,14.0,1687.0,41032.0,Prague_1_2023-12-02
Prague_1,2023-12-03,10388.0,,0,0,0,0,0,0,0,0.0,0,0.1,16.0,1692.0,41104.0,Prague_1_2023-12-03
Prague_1,2023-12-04,10410.0,,0,0,0,0,0,0,0,0.0,0,0.0,14.0,1684.0,41206.0,Prague_1_2023-12-04
Prague_1,2023-12-05,11005.0,,0,0,0,0,0,0,0,0.0,0,0.6,12.0,1735.0,41421.0,Prague_1_2023-12-05
Prague_1,2023-12-06,9331.0,,0,0,0,0,0,0,0,0.0,0,0.6,12.0,1684.0,41577.0,Prague_1_2023-12-06
Prague_1,2023-12-07,9878.0,,0,0,0,0,0,0,0,0.0,0,0.0,8.0,1684.0,41745.0,Prague_1_2023-12-07
Prague_1,2023-12-08,11892.0,,0,0,0,0,0,0,0,0.0,0,2.8,6.0,1702.0,41957.0,Prague_1_2023-12-08
Prague_1,2023-12-09,10843.0,,0,0,0,0,0,0,0,0.0,0,0.7,7.0,1696.0,42107.0,Prague_1_2023-12-09
Prague_1,2023-12-10,10276.0,,0,0,0,0,0,0,0,0.0,0,2.3,2.0,1672.0,42070.0,Prague_1_2023-12-10
Prague_1,2023-12-11,9978.0,,0,0,0,0,0,0,0,0.0,0,0.1,0.0,1687.0,42080.0,Prague_1_2023-12-11
Prague_1,2023-12-12,10008.0,,0,0,0,0,0,0,0,0.0,0,0.3,0.0,1711.0,42224.0,Prague_1_2023-12-12
Prague_1,2023-12-13,10150.0,,0,0,0,0,0,0,0,0.0,0,2.1,0.0,1708.0,42355.0,Prague_1_2023-12-13
Prague_1,2023-12-14,10774.0,,0,0,0,0,0,0,0,0.0,0,0.3,0.0,1754.0,42509.0,Prague_1_2023-12-14
Prague_1,2023-12-15,12079.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1732.0,42754.0,Prague_1_2023-12-15
Prague_1,2023-12-16,11030.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1738.0,42838.0,Prague_1_2023-12-16
Prague_1,2023-12-17,10597.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1686.0,42965.0,Prague_1_2023-12-17
Prague_1,2023-12-18,10128.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1720.0,43124.0,Prague_1_2023-12-18
Prague_1,2023-12-19,10927.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1744.0,43457.0,Prague_1_2023-12-19
Prague_1,2023-12-20,11257.0,,0,0,0,0,0,0,0,0.0,0,2.1,0.0,1759.0,43784.0,Prague_1_2023-12-20
Prague_1,2023-12-21,12744.0,,0,0,0,0,0,0,0,0.0,0,8.5,0.0,1814.0,44282.0,Prague_1_2023-12-21
Prague_1,2023-12-22,17282.0,,0,0,0,0,0,0,0,0.0,0,8.9,0.0,1912.0,45055.0,Prague_1_2023-12-22
Prague_1,2023-12-23,18139.0,,0,0,0,0,0,0,0,0.0,0,16.8,2.0,1858.0,45769.0,Prague_1_2023-12-23
Prague_1,2023-12-24,6762.0,Christmas Eve,1,0,0,0,0,0,0,0.0,0,1.9,0.0,1615.0,45625.0,Prague_1_2023-12-24
Prague_1,2023-12-26,9950.0,2nd Christmas Day,1,0,0,1,0,0,0,0.0,0,0.6,0.0,1698.0,45350.0,Prague_1_2023-12-26
Prague_1,2023-12-27,9324.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1668.0,45411.0,Prague_1_2023-12-27
Prague_1,2023-12-28,10106.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1646.0,45483.0,Prague_1_2023-12-28
Prague_1,2023-12-29,10039.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1657.0,45433.0,Prague_1_2023-12-29
Prague_1,2023-12-30,12090.0,,0,0,0,0,0,0,0,0.0,0,0.2,0.0,1699.0,45468.0,Prague_1_2023-12-30
Prague_1,2023-12-31,10502.0,,0,0,0,0,0,0,0,0.0,0,0.3,0.0,1658.0,45384.0,Prague_1_2023-12-31
Prague_1,2024-01-01,5389.0,New Years Day,1,0,0,1,0,0,0,0.0,0,0.0,0.0,1608.0,45154.0,Prague_1_2024-01-01
Prague_1,2024-01-02,9457.0,,0,0,0,0,0,0,0,0.0,0,14.2,0.0,1626.0,45070.0,Prague_1_2024-01-02
Prague_1,2024-01-03,9558.0,,0,0,0,0,0,0,0,0.0,0,0.3,0.0,1633.0,45027.0,Prague_1_2024-01-03
Prague_1,2024-01-04,9428.0,,0,0,0,0,0,0,0,0.0,0,9.9,0.0,1638.0,44886.0,Prague_1_2024-01-04
Prague_1,2024-01-05,11160.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1662.0,44876.0,Prague_1_2024-01-05
Prague_1,2024-01-06,10380.0,,0,0,0,0,0,0,0,0.0,0,1.8,0.0,1628.0,44806.0,Prague_1_2024-01-06
Prague_1,2024-01-07,10158.0,,0,0,0,0,0,0,0,0.0,0,0.6,0.0,1638.0,44696.0,Prague_1_2024-01-07
Prague_1,2024-01-08,9678.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1652.0,44633.0,Prague_1_2024-01-08
Prague_1,2024-01-09,9766.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1660.0,44682.0,Prague_1_2024-01-09
Prague_1,2024-01-10,9800.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1660.0,44687.0,Prague_1_2024-01-10
Prague_1,2024-01-11,10218.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1662.0,44708.0,Prague_1_2024-01-11
Prague_1,2024-01-12,12054.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1663.0,44742.0,Prague_1_2024-01-12
Prague_1,2024-01-13,10976.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1660.0,44667.0,Prague_1_2024-01-13
Prague_1,2024-01-14,10636.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1681.0,44590.0,Prague_1_2024-01-14
Prague_1,2024-01-15,10170.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1621.0,44568.0,Prague_1_2024-01-15
Prague_1,2024-01-16,9882.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1646.0,44522.0,Prague_1_2024-01-16
Prague_1,2024-01-17,9946.0,,0,0,0,0,0,0,0,0.0,0,1.6,0.0,1654.0,44438.0,Prague_1_2024-01-17
Prague_1,2024-01-18,10640.0,,0,0,0,0,0,0,0,0.0,0,2.8,1.0,1696.0,44258.0,Prague_1_2024-01-18
Prague_1,2024-01-19,12319.0,,0,0,0,0,0,0,0,0.0,0,0.0,1.0,1692.0,44168.0,Prague_1_2024-01-19
Prague_1,2024-01-20,10968.0,,0,0,0,0,0,0,0,0.0,0,0.0,1.0,1687.0,43807.0,Prague_1_2024-01-20
Prague_1,2024-01-21,10780.0,,0,0,0,0,0,0,0,0.0,0,0.0,1.0,1714.0,43172.0,Prague_1_2024-01-21
Prague_1,2024-01-22,10232.0,,0,0,0,0,0,0,0,0.0,0,1.1,0.0,1692.0,42533.0,Prague_1_2024-01-22
Prague_1,2024-01-23,9721.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1668.0,42678.0,Prague_1_2024-01-23
Prague_1,2024-01-24,9818.0,,0,0,0,0,0,0,0,0.0,0,2.3,0.0,1657.0,43096.0,Prague_1_2024-01-24
Prague_1,2024-01-25,9799.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1699.0,43096.0,Prague_1_2024-01-25
Prague_1,2024-01-26,12202.0,,0,0,0,0,0,0,0,0.0,0,2.6,0.0,1724.0,43318.0,Prague_1_2024-01-26
Prague_1,2024-01-27,10728.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1636.0,43418.0,Prague_1_2024-01-27
Prague_1,2024-01-28,10258.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1658.0,43364.0,Prague_1_2024-01-28
Prague_1,2024-01-29,9920.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1646.0,43167.0,Prague_1_2024-01-29
Prague_1,2024-01-30,9812.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1660.0,43107.0,Prague_1_2024-01-30
Prague_1,2024-01-31,9814.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1669.0,43297.0,Prague_1_2024-01-31
Prague_1,2024-02-01,9937.0,,0,0,0,0,0,0,0,0.0,0,1.1,0.0,1687.0,43452.0,Prague_1_2024-02-01
Prague_1,2024-02-02,11935.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1717.0,43656.0,Prague_1_2024-02-02
Prague_1,2024-02-03,10792.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1705.0,43835.0,Prague_1_2024-02-03
Prague_1,2024-02-04,10344.0,,0,0,0,0,0,0,0,0.0,0,0.8,0.0,1680.0,43905.0,Prague_1_2024-02-04
Prague_1,2024-02-05,9860.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1681.0,43928.0,Prague_1_2024-02-05
Prague_1,2024-02-06,9450.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1656.0,43970.0,Prague_1_2024-02-06
Prague_1,2024-02-07,9926.0,,0,0,0,0,0,0,0,0.0,0,9.7,0.0,1662.0,44063.0,Prague_1_2024-02-07
Prague_1,2024-02-08,10381.0,,0,0,0,0,0,0,0,0.0,0,7.3,1.0,1702.0,44126.0,Prague_1_2024-02-08
Prague_1,2024-02-09,12193.0,,0,0,0,0,0,0,0,0.0,0,3.9,0.0,1711.0,44293.0,Prague_1_2024-02-09
Prague_1,2024-02-10,10600.0,,0,0,0,0,0,0,0,0.0,0,1.0,0.0,1708.0,44330.0,Prague_1_2024-02-10
Prague_1,2024-02-11,10597.0,,0,0,0,0,0,0,0,0.0,0,7.9,0.0,1690.0,44282.0,Prague_1_2024-02-11
Prague_1,2024-02-12,9618.0,,0,0,0,0,1,0,0,0.0,0,2.1,0.0,1662.0,44241.0,Prague_1_2024-02-12
Prague_1,2024-02-13,9162.0,,0,0,0,0,1,0,0,0.0,0,0.0,0.0,1634.0,44174.0,Prague_1_2024-02-13
Prague_1,2024-02-14,9880.0,,0,0,0,0,1,0,0,0.0,0,0.0,0.0,1711.0,44240.0,Prague_1_2024-02-14
Prague_1,2024-02-15,9432.0,,0,0,0,0,1,0,0,0.0,0,3.0,0.0,1694.0,44242.0,Prague_1_2024-02-15
Prague_1,2024-02-16,11095.0,,0,0,0,0,1,0,0,0.0,0,0.0,0.0,1682.0,44317.0,Prague_1_2024-02-16
Prague_1,2024-02-17,10488.0,,0,0,0,0,1,0,0,0.0,0,7.0,0.0,1678.0,44268.0,Prague_1_2024-02-17
Prague_1,2024-02-18,10159.0,,0,0,0,0,1,0,0,0.0,0,1.5,0.0,1666.0,44140.0,Prague_1_2024-02-18
Prague_1,2024-02-19,9466.0,,0,0,0,0,1,0,0,0.0,0,0.6,0.0,1630.0,44004.0,Prague_1_2024-02-19
Prague_1,2024-02-20,9340.0,,0,0,0,0,1,0,0,0.0,0,0.2,0.0,1692.0,43900.0,Prague_1_2024-02-20
Prague_1,2024-02-21,9224.0,,0,0,0,0,1,0,0,0.0,0,0.0,0.0,1656.0,43898.0,Prague_1_2024-02-21
Prague_1,2024-02-22,9578.0,,0,0,0,0,1,0,0,0.0,0,2.9,0.0,1674.0,43876.0,Prague_1_2024-02-22
Prague_1,2024-02-23,11400.0,,0,0,0,0,1,0,0,0.0,0,1.3,0.0,1687.0,43882.0,Prague_1_2024-02-23
Prague_1,2024-02-24,9888.0,,0,0,0,0,1,0,0,0.0,0,0.5,0.0,1651.0,43830.0,Prague_1_2024-02-24
Prague_1,2024-02-25,10171.0,,0,0,0,0,1,0,0,0.0,0,0.0,0.0,1664.0,43673.0,Prague_1_2024-02-25
Prague_1,2024-02-26,9776.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1650.0,43593.0,Prague_1_2024-02-26
Prague_1,2024-02-27,9074.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1639.0,43509.0,Prague_1_2024-02-27
Prague_1,2024-02-28,9078.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1656.0,43492.0,Prague_1_2024-02-28
Prague_1,2024-02-29,9628.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1664.0,43526.0,Prague_1_2024-02-29
Prague_1,2024-03-01,11683.0,,0,0,0,0,0,0,0,0.0,0,0.7,0.0,1684.0,43615.0,Prague_1_2024-03-01
Prague_1,2024-03-02,10432.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1674.0,43581.0,Prague_1_2024-03-02
Prague_1,2024-03-03,9900.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1650.0,43469.0,Prague_1_2024-03-03
Prague_1,2024-03-04,9520.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1630.0,43324.0,Prague_1_2024-03-04
Prague_1,2024-03-05,9316.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1639.0,43240.0,Prague_1_2024-03-05
Prague_1,2024-03-06,9283.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1616.0,43215.0,Prague_1_2024-03-06
Prague_1,2024-03-07,9754.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1682.0,43236.0,Prague_1_2024-03-07
Prague_1,2024-03-08,11917.0,International womens day,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1702.0,43310.0,Prague_1_2024-03-08
Prague_1,2024-03-09,10344.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1658.0,43263.0,Prague_1_2024-03-09
Prague_1,2024-03-10,10250.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1664.0,43076.0,Prague_1_2024-03-10
Prague_1,2024-03-11,9866.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1627.0,42997.0,Prague_1_2024-03-11
Prague_1,2024-03-12,9710.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1656.0,42926.0,Prague_1_2024-03-12
Prague_1,2024-03-13,9628.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1678.0,42908.0,Prague_1_2024-03-13
Prague_1,2024-03-14,10056.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1676.0,42908.0,Prague_1_2024-03-14
Prague_1,2024-03-15,11917.0,,0,0,0,0,0,0,0,0.0,0,0.1,0.0,1692.0,42917.0,Prague_1_2024-03-15
Brno_1,2020-12-05,6447.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,2332.0,27392.0,Brno_1_2020-12-05
Brno_1,2020-12-06,5338.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,2294.0,27305.0,Brno_1_2020-12-06
Brno_1,2020-12-07,5621.0,,0,0,0,0,0,0,0,0.0,0,0.5,0.0,2305.0,27255.0,Brno_1_2020-12-07
Brno_1,2020-12-08,5792.0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,2321.0,27120.0,Brno_1_2020-12-08
Brno_1,2020-12-09,5894.0,,0,0,0,0,0,0,0,0.0,0,0.3,0.0,2331.0,27209.0,Brno_1_2020-12-09
Brno_1,2020-12-10,6122.0,,0,0,0,0,0,0,0,0.0,0,0.8,0.0,2337.0,27304.0,Brno_1_2020-12-10
Brno_1,2020-12-11,6821.0,,0,0,0,0,0,0,0,0.0,0,0.9,2.0,2363.0,27370.0,Brno_1_2020-12-11
Brno_1,2020-12-12,6727.0,,0,0,0,0,0,0,0,0.0,0,0.5,0.0,2353.0,27452.0,Brno_1_2020-12-12
