date,position,country,song,winning chance,BET365,UNIBET,COOL BET,BETFAIR SPORT,SKY BET, BETSSON ,LAD BROKES,COMEON, * SMARKETS,888 SPORT,BOYLE SPORTS,BET FRED,10BET,BETWAY, WILLIAM  HILL,BETFAIR*  EXCHANGE ,BWIN,BET STARS
2023-04-28,35,Latvia,Sudden Lights - Aijā,<1%,301.0,501.0,501.0,251.0,501.0,300.0,251.0,251.0,280.0,,251.0,201.0,251.0,251.0,251.0,1000.0,501.0,251.0
2023-04-28,36,Albania,Albina & Familja Kelmendi - Duje,<1%,301.0,501.0,501.0,251.0,501.0,300.0,251.0,251.0,280.0,,251.0,201.0,251.0,301.0,251.0,1000.0,501.0,251.0
2023-04-28,37,Romania,Theodor Andrei - D.G.T. (Off and On),<1%,301.0,501.0,501.0,251.0,751.0,300.0,251.0,251.0,280.0,,251.0,201.0,251.0,301.0,201.0,1000.0,501.0,251.0
2023-04-29,1,Sweden,Loreen - Tattoo,46%,1.57,1.63,1.58,1.62,1.57,1.65,1.61,1.64,1.57,,1.62,1.67,1.64,1.6,1.57,1.64,1.57,1.53
2023-04-29,2,Finland,Käärijä - Cha Cha Cha,15%,4.5,4.0,5.5,5.0,6.0,4.25,4.33,3.75,7.0,,4.0,5.0,3.75,5.0,4.5,7.8,5.0,5.5
2023-04-29,3,Ukraine,Tvorchi - Heart of Steel,6%,11.0,13.0,12.0,11.0,13.0,12.0,10.0,10.0,14.0,,12.0,11.0,10.0,13.0,9.0,19.0,12.0,12.0
2023-04-29,4,France,La Zarra - Évidemment,5%,12.0,13.0,17.0,15.0,15.0,15.0,15.0,13.0,18.0,,13.0,13.0,13.0,13.0,13.0,20.0,13.0,15.0
2023-04-29,5,Spain,Blanca Paloma - Eaea,5%,13.0,17.0,17.0,15.0,17.0,17.0,13.0,15.0,21.0,,15.0,17.0,15.0,15.0,15.0,25.0,17.0,15.0
2023-04-29,6,Norway,Alessandra - Queen of Kings,4%,17.0,17.0,21.0,15.0,17.0,17.0,17.0,15.0,22.0,,15.0,17.0,15.0,17.0,15.0,27.0,17.0,14.0
2023-04-29,7,Israel,Noa Kirel - Unicorn,2%,29.0,34.0,31.0,26.0,34.0,30.0,29.0,29.0,29.0,,29.0,34.0,29.0,29.0,29.0,42.0,34.0,26.0
2023-04-29,8,Austria,Teya & Salena - Who The Hell Is Edgar?,2%,34.0,34.0,41.0,23.0,34.0,40.0,34.0,29.0,44.0,,26.0,34.0,29.0,34.0,26.0,55.0,34.0,34.0
2023-04-29,9,Italy,Marco Mengoni - Due vite,2%,34.0,51.0,51.0,26.0,34.0,45.0,41.0,41.0,50.0,,41.0,51.0,41.0,51.0,41.0,70.0,34.0,41.0
2023-04-29,10,United Kingdom,Mae Muller - I Wrote A Song,1%,51.0,81.0,67.0,41.0,67.0,65.0,41.0,41.0,65.0,,34.0,34.0,41.0,51.0,34.0,95.0,51.0,51.0
2023-04-29,11,Czechia,Vesna - My Sister's Crown,1%,81.0,67.0,81.0,67.0,101.0,60.0,51.0,67.0,95.0,,41.0,67.0,67.0,67.0,67.0,130.0,67.0,67.0
2023-04-29,12,Armenia,Brunette - Future Lover,1%,151.0,81.0,101.0,91.0,151.0,100.0,67.0,81.0,230.0,,81.0,67.0,81.0,101.0,101.0,270.0,101.0,151.0
2023-04-29,13,Switzerland,Remo Forrer - Watergun,1%,201.0,101.0,151.0,101.0,151.0,150.0,101.0,101.0,260.0,,101.0,101.0,101.0,126.0,101.0,400.0,101.0,101.0
2023-04-29,14,Serbia,Luke Black - Samo mi se spava,1%,201.0,126.0,251.0,151.0,126.0,150.0,126.0,126.0,85.0,,126.0,101.0,126.0,151.0,101.0,160.0,101.0,151.0
2023-04-29,15,Croatia,Let 3 - Mama ŠČ!,1%,151.0,151.0,201.0,101.0,201.0,200.0,126.0,101.0,260.0,,101.0,101.0,101.0,151.0,101.0,370.0,101.0,151.0
2023-04-29,16,Australia,Voyager - Promise,<1%,201.0,151.0,251.0,151.0,201.0,150.0,151.0,101.0,260.0,,126.0,101.0,101.0,151.0,101.0,400.0,101.0,151.0
2023-04-29,17,Georgia,Iru - Echo,<1%,301.0,101.0,251.0,101.0,301.0,250.0,126.0,126.0,270.0,,101.0,101.0,126.0,126.0,101.0,320.0,101.0,101.0
2023-04-29,18,Germany,Lord Of The Lost - Blood & Glitter,<1%,151.0,151.0,201.0,151.0,201.0,200.0,126.0,151.0,260.0,,151.0,101.0,151.0,151.0,101.0,400.0,201.0,151.0
2023-04-29,19,Slovenia,Joker Out - Carpe Diem,<1%,201.0,126.0,201.0,151.0,201.0,200.0,126.0,126.0,260.0,,201.0,201.0,126.0,151.0,126.0,400.0,101.0,151.0
2023-04-29,20,Moldova,Pasha Parfeni - Soarele și Luna,<1%,251.0,126.0,301.0,201.0,201.0,250.0,126.0,101.0,270.0,,126.0,101.0,101.0,151.0,101.0,610.0,101.0,201.0
2023-04-29,21,Netherlands,Nicolai & Cooper - Burning Daylight,<1%,251.0,176.0,301.0,151.0,301.0,250.0,151.0,151.0,270.0,,151.0,101.0,151.0,126.0,101.0,700.0,101.0,151.0
2023-04-29,22,Estonia,Alika - Bridges,<1%,301.0,151.0,301.0,201.0,251.0,200.0,201.0,201.0,280.0,,201.0,201.0,201.0,201.0,151.0,1000.0,101.0,201.0
2023-04-29,23,Cyprus,A. Lambrou - Break a Broken Heart,<1%,251.0,201.0,301.0,201.0,201.0,250.0,201.0,201.0,260.0,,201.0,201.0,201.0,201.0,251.0,300.0,201.0,201.0
2023-04-29,24,Poland,Blanka - Solo,<1%,301.0,251.0,401.0,201.0,301.0,250.0,201.0,201.0,300.0,,201.0,201.0,201.0,251.0,201.0,1000.0,201.0,201.0
2023-04-29,25,Ireland,Wild Youth - We Are One,<1%,301.0,351.0,501.0,151.0,501.0,300.0,151.0,151.0,270.0,,81.0,126.0,151.0,251.0,101.0,920.0,301.0,201.0
2023-04-29,26,Iceland,Diljá - Power,<1%,301.0,251.0,401.0,201.0,301.0,250.0,251.0,201.0,280.0,,201.0,201.0,201.0,251.0,201.0,1000.0,201.0,201.0
2023-04-29,27,Portugal,Mimicat - Ai Coração,<1%,301.0,251.0,401.0,201.0,301.0,300.0,251.0,201.0,280.0,,201.0,201.0,201.0,251.0,151.0,1000.0,201.0,201.0
2023-04-29,28,Lithuania,Monika Linkytė - Stay,<1%,301.0,201.0,401.0,251.0,301.0,300.0,201.0,251.0,280.0,,251.0,201.0,251.0,251.0,251.0,1000.0,201.0,251.0
2023-04-29,29,Greece,Victor Vernicos - What They Say,<1%,301.0,301.0,401.0,201.0,501.0,250.0,201.0,201.0,280.0,,251.0,201.0,201.0,251.0,251.0,1000.0,201.0,201.0
2023-04-29,30,Belgium,Gustaph - Because of You,<1%,351.0,251.0,501.0,251.0,301.0,250.0,201.0,251.0,280.0,,251.0,201.0,251.0,251.0,201.0,1000.0,201.0,251.0
2023-04-29,31,Denmark,Reiley - Breaking My Heart,<1%,301.0,276.0,501.0,201.0,501.0,300.0,251.0,201.0,280.0,,251.0,201.0,201.0,251.0,201.0,1000.0,201.0,201.0
2023-04-29,32,Azerbaijan,TuralTuranX - Tell Me More,<1%,301.0,301.0,501.0,251.0,501.0,300.0,251.0,251.0,280.0,,251.0,201.0,251.0,251.0,251.0,1000.0,201.0,251.0
2023-04-29,33,San Marino,Piqued Jacks - Like An Animal,<1%,301.0,351.0,501.0,251.0,751.0,300.0,251.0,251.0,280.0,,251.0,201.0,251.0,301.0,151.0,1000.0,301.0,251.0
2023-04-29,34,Malta,The Busker - Dance (Our Own Party),<1%,301.0,351.0,501.0,301.0,501.0,300.0,251.0,251.0,280.0,,251.0,201.0,251.0,301.0,201.0,1000.0,501.0,301.0
2023-04-29,35,Latvia,Sudden Lights - Aijā,<1%,301.0,501.0,501.0,251.0,501.0,300.0,251.0,251.0,280.0,,251.0,201.0,251.0,251.0,251.0,1000.0,501.0,251.0
2023-04-29,36,Albania,Albina & Familja Kelmendi - Duje,<1%,301.0,501.0,501.0,251.0,501.0,300.0,251.0,251.0,280.0,,251.0,201.0,251.0,301.0,251.0,1000.0,501.0,251.0
2023-04-29,37,Romania,Theodor Andrei - D.G.T. (Off and On),<1%,301.0,501.0,501.0,251.0,751.0,300.0,251.0,251.0,280.0,,251.0,201.0,251.0,301.0,201.0,1000.0,501.0,251.0
2023-04-30,1,Sweden,Loreen - Tattoo,46%,1.53,1.63,1.55,1.62,1.57,1.57,1.61,1.57,1.59,,1.57,1.67,1.57,1.6,1.57,1.66,1.57,1.53
2023-04-30,2,Finland,Käärijä - Cha Cha Cha,16%,4.33,4.0,5.0,5.0,5.5,4.25,4.33,4.0,5.6,,4.33,5.0,4.0,5.0,4.5,6.0,4.75,5.5
2023-04-30,3,Ukraine,Tvorchi - Heart of Steel,6%,12.0,13.0,14.0,11.0,15.0,15.0,10.0,10.0,14.0,,12.0,11.0,10.0,13.0,9.0,20.0,12.0,12.0
2023-04-30,4,France,La Zarra - Évidemment,5%,12.0,13.0,19.0,15.0,15.0,15.0,15.0,13.0,21.0,,13.0,13.0,13.0,13.0,13.0,25.0,13.0,15.0
2023-04-30,5,Spain,Blanca Paloma - Eaea,5%,13.0,17.0,19.0,15.0,17.0,18.0,13.0,15.0,20.0,,15.0,17.0,15.0,15.0,15.0,23.0,17.0,15.0
2023-04-30,6,Norway,Alessandra - Queen of Kings,4%,17.0,17.0,21.0,15.0,21.0,18.0,17.0,15.0,27.0,,15.0,17.0,15.0,17.0,15.0,34.0,17.0,14.0
2023-04-30,7,Israel,Noa Kirel - Unicorn,2%,29.0,34.0,31.0,26.0,34.0,30.0,29.0,29.0,29.0,,29.0,34.0,29.0,29.0,29.0,42.0,34.0,26.0
2023-04-30,8,Austria,Teya & Salena - Who The Hell Is Edgar?,2%,29.0,34.0,41.0,23.0,34.0,35.0,34.0,29.0,44.0,,26.0,34.0,29.0,34.0,26.0,55.0,21.0,34.0
2023-04-30,9,Italy,Marco Mengoni - Due vite,2%,34.0,51.0,51.0,26.0,34.0,45.0,41.0,41.0,55.0,,41.0,51.0,41.0,51.0,41.0,75.0,34.0,41.0
2023-04-30,10,United Kingdom,Mae Muller - I Wrote A Song,1%,51.0,81.0,67.0,41.0,67.0,65.0,41.0,41.0,55.0,,34.0,34.0,41.0,51.0,34.0,85.0,51.0,51.0
2023-04-30,11,Czechia,Vesna - My Sister's Crown,1%,81.0,67.0,81.0,67.0,126.0,60.0,51.0,67.0,110.0,,41.0,67.0,67.0,67.0,67.0,150.0,67.0,67.0
2023-04-30,12,Armenia,Brunette - Future Lover,1%,126.0,81.0,101.0,91.0,151.0,100.0,67.0,81.0,240.0,,81.0,67.0,81.0,101.0,101.0,280.0,101.0,151.0
2023-04-30,13,Switzerland,Remo Forrer - Watergun,1%,201.0,101.0,151.0,101.0,151.0,150.0,101.0,101.0,260.0,,101.0,101.0,101.0,126.0,101.0,340.0,101.0,101.0
2023-04-30,14,Croatia,Let 3 - Mama ŠČ!,1%,101.0,151.0,201.0,101.0,201.0,150.0,126.0,101.0,260.0,,101.0,101.0,101.0,151.0,101.0,300.0,101.0,151.0
2023-04-30,15,Serbia,Luke Black - Samo mi se spava,1%,201.0,126.0,251.0,151.0,126.0,150.0,126.0,126.0,85.0,,126.0,101.0,126.0,151.0,101.0,160.0,101.0,151.0
2023-04-30,16,Australia,Voyager - Promise,<1%,201.0,151.0,251.0,151.0,201.0,150.0,151.0,101.0,260.0,,126.0,101.0,101.0,151.0,101.0,430.0,101.0,151.0
2023-04-30,17,Germany,Lord Of The Lost - Blood & Glitter,<1%,151.0,151.0,201.0,151.0,201.0,200.0,126.0,151.0,260.0,,151.0,101.0,151.0,151.0,101.0,400.0,201.0,151.0
2023-04-30,18,Georgia,Iru - Echo,<1%,301.0,101.0,251.0,101.0,301.0,250.0,126.0,126.0,270.0,,101.0,101.0,126.0,126.0,101.0,740.0,101.0,101.0
2023-04-30,19,Slovenia,Joker Out - Carpe Diem,<1%,201.0,126.0,201.0,151.0,201.0,200.0,126.0,126.0,260.0,,201.0,201.0,126.0,151.0,126.0,460.0,101.0,151.0
2023-04-30,20,Moldova,Pasha Parfeni - Soarele și Luna,<1%,251.0,126.0,301.0,201.0,201.0,250.0,126.0,101.0,270.0,,126.0,101.0,101.0,151.0,101.0,830.0,101.0,201.0
2023-04-30,21,Netherlands,Nicolai & Cooper - Burning Daylight,<1%,251.0,176.0,301.0,151.0,301.0,250.0,151.0,151.0,130.0,,151.0,101.0,151.0,126.0,101.0,170.0,101.0,151.0
2023-04-30,22,Estonia,Alika - Bridges,<1%,301.0,151.0,301.0,201.0,301.0,200.0,201.0,201.0,280.0,,201.0,201.0,201.0,201.0,151.0,1000.0,101.0,201.0
2023-04-30,23,Cyprus,A. Lambrou - Break a Broken Heart,<1%,251.0,201.0,301.0,201.0,201.0,250.0,201.0,201.0,240.0,,201.0,201.0,201.0,201.0,251.0,280.0,201.0,201.0
2023-04-30,24,Ireland,Wild Youth - We Are One,<1%,301.0,351.0,501.0,151.0,501.0,300.0,151.0,151.0,270.0,,81.0,126.0,151.0,251.0,101.0,910.0,301.0,201.0
2023-04-30,25,Poland,Blanka - Solo,<1%,301.0,251.0,401.0,201.0,301.0,250.0,201.0,201.0,300.0,,201.0,201.0,201.0,251.0,201.0,920.0,301.0,201.0
2023-04-30,26,Portugal,Mimicat - Ai Coração,<1%,301.0,251.0,401.0,201.0,301.0,300.0,251.0,201.0,280.0,,201.0,201.0,201.0,251.0,151.0,1000.0,301.0,201.0
2023-04-30,27,Lithuania,Monika Linkytė - Stay,<1%,301.0,201.0,401.0,251.0,301.0,300.0,201.0,251.0,280.0,,251.0,201.0,251.0,251.0,251.0,1000.0,201.0,251.0
2023-04-30,28,Belgium,Gustaph - Because of You,<1%,301.0,251.0,501.0,251.0,301.0,300.0,201.0,251.0,280.0,,251.0,201.0,251.0,251.0,201.0,1000.0,301.0,251.0
2023-04-30,29,Iceland,Diljá - Power,<1%,501.0,251.0,401.0,201.0,501.0,300.0,251.0,201.0,280.0,,201.0,201.0,201.0,251.0,201.0,1000.0,301.0,201.0
2023-04-30,30,Greece,Victor Vernicos - What They Say,<1%,501.0,301.0,401.0,201.0,501.0,500.0,201.0,201.0,280.0,,251.0,201.0,201.0,251.0,251.0,1000.0,301.0,201.0
2023-04-30,31,Denmark,Reiley - Breaking My Heart,<1%,501.0,276.0,501.0,201.0,501.0,500.0,251.0,201.0,280.0,,251.0,201.0,201.0,251.0,201.0,1000.0,301.0,201.0
2023-04-30,32,Azerbaijan,TuralTuranX - Tell Me More,<1%,501.0,301.0,501.0,251.0,751.0,500.0,251.0,251.0,280.0,,251.0,201.0,251.0,251.0,251.0,1000.0,301.0,251.0
2023-04-30,33,Albania,Albina & Familja Kelmendi - Duje,<1%,501.0,501.0,501.0,251.0,501.0,500.0,251.0,251.0,280.0,,251.0,201.0,251.0,301.0,251.0,1000.0,501.0,251.0
2023-04-30,34,San Marino,Piqued Jacks - Like An Animal,<1%,501.0,351.0,501.0,251.0,751.0,500.0,251.0,251.0,280.0,,251.0,201.0,251.0,301.0,151.0,1000.0,501.0,251.0
2023-04-30,35,Malta,The Busker - Dance (Our Own Party),<1%,501.0,351.0,501.0,301.0,751.0,500.0,251.0,251.0,280.0,,251.0,201.0,251.0,301.0,201.0,1000.0,501.0,301.0
2023-04-30,36,Latvia,Sudden Lights - Aijā,<1%,501.0,501.0,501.0,251.0,751.0,500.0,251.0,251.0,280.0,,251.0,201.0,251.0,251.0,251.0,1000.0,501.0,251.0
2023-04-30,37,Romania,Theodor Andrei - D.G.T. (Off and On),<1%,501.0,501.0,501.0,251.0,751.0,500.0,251.0,251.0,280.0,,251.0,201.0,251.0,301.0,201.0,1000.0,501.0,251.0
2023-05-01,1,Sweden,Loreen - Tattoo,46%,1.62,1.63,1.62,1.62,1.67,1.57,1.61,1.57,1.7,,1.57,1.67,1.57,1.6,1.57,1.77,1.6,1.53
2023-05-01,2,Finland,Käärijä - Cha Cha Cha,17%,4.0,4.0,4.0,4.33,4.5,4.25,3.75,4.0,4.9,,4.33,4.5,4.0,5.0,4.5,5.3,4.25,4.5
2023-05-01,3,Ukraine,Tvorchi - Heart of Steel,6%,12.0,13.0,13.0,13.0,15.0,15.0,10.0,10.0,14.0,,12.0,11.0,10.0,13.0,9.0,18.0,13.0,14.0
2023-05-01,4,France,La Zarra - Évidemment,5%,12.0,13.0,19.0,15.0,15.0,15.0,15.0,13.0,18.0,,13.0,13.0,13.0,13.0,13.0,20.0,15.0,15.0
2023-05-01,5,Spain,Blanca Paloma - Eaea,5%,13.0,17.0,19.0,15.0,17.0,18.0,13.0,15.0,20.0,,15.0,17.0,15.0,15.0,15.0,24.0,17.0,15.0
2023-05-01,6,Norway,Alessandra - Queen of Kings,4%,17.0,17.0,21.0,18.0,21.0,18.0,17.0,15.0,24.0,,15.0,17.0,15.0,17.0,15.0,29.0,17.0,17.0
2023-05-01,7,Israel,Noa Kirel - Unicorn,2%,26.0,34.0,31.0,21.0,34.0,30.0,29.0,29.0,28.0,,29.0,34.0,29.0,29.0,29.0,40.0,34.0,21.0
2023-05-01,8,Austria,Teya & Salena - Who The Hell Is Edgar?,2%,34.0,34.0,41.0,31.0,34.0,35.0,34.0,29.0,46.0,,26.0,34.0,29.0,34.0,26.0,60.0,26.0,41.0
2023-05-01,9,Italy,Marco Mengoni - Due vite,2%,34.0,51.0,51.0,34.0,34.0,45.0,41.0,41.0,55.0,,41.0,51.0,41.0,51.0,41.0,75.0,34.0,51.0
2023-05-01,10,United Kingdom,Mae Muller - I Wrote A Song,1%,51.0,81.0,67.0,46.0,67.0,65.0,41.0,41.0,60.0,,67.0,34.0,41.0,51.0,34.0,90.0,51.0,56.0
2023-05-01,11,Czechia,Vesna - My Sister's Crown,1%,81.0,67.0,81.0,81.0,126.0,60.0,51.0,67.0,95.0,,41.0,67.0,67.0,67.0,67.0,130.0,67.0,81.0
2023-05-01,12,Armenia,Brunette - Future Lover,1%,126.0,81.0,101.0,126.0,151.0,100.0,67.0,81.0,230.0,,81.0,67.0,81.0,101.0,101.0,270.0,101.0,201.0
2023-05-01,13,Switzerland,Remo Forrer - Watergun,1%,201.0,101.0,151.0,151.0,151.0,150.0,101.0,101.0,260.0,,101.0,101.0,101.0,126.0,101.0,360.0,101.0,151.0
2023-05-01,14,Croatia,Let 3 - Mama ŠČ!,1%,126.0,151.0,201.0,101.0,201.0,150.0,126.0,101.0,260.0,,101.0,101.0,101.0,151.0,101.0,380.0,101.0,151.0
2023-05-01,15,Australia,Voyager - Promise,<1%,201.0,151.0,251.0,151.0,201.0,150.0,151.0,101.0,260.0,,126.0,101.0,101.0,151.0,101.0,400.0,101.0,151.0
2023-05-01,16,Serbia,Luke Black - Samo mi se spava,<1%,201.0,126.0,251.0,201.0,126.0,150.0,126.0,126.0,230.0,,126.0,101.0,126.0,151.0,101.0,520.0,101.0,201.0
2023-05-01,17,Germany,Lord Of The Lost - Blood & Glitter,<1%,151.0,151.0,201.0,151.0,201.0,200.0,126.0,151.0,260.0,,151.0,101.0,151.0,151.0,101.0,400.0,201.0,151.0
2023-05-01,18,Slovenia,Joker Out - Carpe Diem,<1%,201.0,126.0,201.0,201.0,201.0,200.0,126.0,126.0,260.0,,201.0,201.0,126.0,151.0,126.0,440.0,101.0,201.0
2023-05-01,19,Moldova,Pasha Parfeni - Soarele și Luna,<1%,251.0,126.0,301.0,251.0,201.0,250.0,126.0,101.0,260.0,,126.0,101.0,101.0,151.0,101.0,330.0,101.0,251.0
2023-05-01,20,Georgia,Iru - Echo,<1%,301.0,101.0,251.0,201.0,301.0,250.0,126.0,126.0,270.0,,101.0,101.0,126.0,126.0,101.0,800.0,101.0,201.0
2023-05-01,21,Netherlands,Nicolai & Cooper - Burning Daylight,<1%,251.0,176.0,301.0,151.0,301.0,250.0,151.0,151.0,260.0,,151.0,101.0,151.0,126.0,101.0,330.0,101.0,151.0
2023-05-01,22,Estonia,Alika - Bridges,<1%,301.0,151.0,301.0,251.0,301.0,200.0,201.0,201.0,280.0,,201.0,201.0,201.0,201.0,151.0,1000.0,101.0,251.0
2023-05-01,23,Cyprus,A. Lambrou - Break a Broken Heart,<1%,251.0,201.0,301.0,251.0,201.0,250.0,201.0,201.0,260.0,,201.0,201.0,201.0,201.0,251.0,400.0,201.0,251.0
2023-05-01,24,Ireland,Wild Youth - We Are One,<1%,301.0,351.0,501.0,151.0,501.0,300.0,151.0,151.0,270.0,,81.0,126.0,151.0,251.0,101.0,640.0,301.0,201.0
2023-05-01,25,Poland,Blanka - Solo,<1%,301.0,251.0,401.0,251.0,301.0,250.0,201.0,201.0,300.0,,201.0,201.0,201.0,251.0,201.0,910.0,301.0,251.0
2023-05-01,26,Portugal,Mimicat - Ai Coração,<1%,301.0,251.0,401.0,251.0,301.0,300.0,251.0,201.0,280.0,,201.0,201.0,201.0,251.0,151.0,1000.0,301.0,251.0
2023-05-01,27,Lithuania,Monika Linkytė - Stay,<1%,301.0,201.0,401.0,301.0,301.0,300.0,201.0,251.0,280.0,,251.0,201.0,251.0,251.0,251.0,1000.0,201.0,301.0
2023-05-01,28,Belgium,Gustaph - Because of You,<1%,301.0,251.0,501.0,301.0,301.0,300.0,201.0,251.0,280.0,,251.0,201.0,251.0,251.0,201.0,1000.0,301.0,301.0
2023-05-01,29,Iceland,Diljá - Power,<1%,501.0,251.0,401.0,251.0,501.0,300.0,251.0,201.0,280.0,,201.0,201.0,201.0,251.0,201.0,1000.0,301.0,251.0
2023-05-01,30,Greece,Victor Vernicos - What They Say,<1%,501.0,301.0,401.0,251.0,501.0,500.0,201.0,201.0,280.0,,251.0,201.0,201.0,251.0,251.0,1000.0,301.0,251.0
2023-05-01,31,Denmark,Reiley - Breaking My Heart,<1%,501.0,276.0,501.0,251.0,501.0,500.0,251.0,201.0,280.0,,251.0,201.0,201.0,251.0,201.0,1000.0,301.0,251.0
2023-05-01,32,Azerbaijan,TuralTuranX - Tell Me More,<1%,501.0,301.0,501.0,301.0,751.0,500.0,251.0,251.0,280.0,,251.0,201.0,251.0,251.0,251.0,1000.0,301.0,301.0
2023-05-01,33,Albania,Albina & Familja Kelmendi - Duje,<1%,501.0,501.0,501.0,301.0,501.0,500.0,251.0,251.0,280.0,,251.0,201.0,251.0,301.0,251.0,1000.0,501.0,301.0
2023-05-01,34,San Marino,Piqued Jacks - Like An Animal,<1%,501.0,351.0,501.0,301.0,751.0,500.0,251.0,251.0,280.0,,251.0,201.0,251.0,301.0,151.0,1000.0,501.0,301.0
2023-05-01,35,Malta,The Busker - Dance (Our Own Party),<1%,501.0,351.0,501.0,301.0,751.0,500.0,251.0,251.0,280.0,,251.0,201.0,251.0,301.0,201.0,1000.0,501.0,301.0
2023-05-01,36,Latvia,Sudden Lights - Aijā,<1%,501.0,501.0,501.0,301.0,751.0,500.0,251.0,251.0,280.0,,251.0,201.0,251.0,251.0,251.0,1000.0,501.0,301.0
2023-05-01,37,Romania,Theodor Andrei - D.G.T. (Off and On),<1%,501.0,501.0,501.0,301.0,751.0,500.0,251.0,251.0,280.0,,251.0,201.0,251.0,301.0,201.0,1000.0,501.0,301.0
2023-05-02,1,Sweden,Loreen - Tattoo,43%,1.67,1.63,1.68,1.53,1.8,1.65,1.67,1.57,1.76,,1.67,1.67,1.57,1.75,1.62,1.83,1.62,1.57
2023-05-02,2,Finland,Käärijä - Cha Cha Cha,21%,3.2,3.5,3.55,3.4,3.5,3.5,3.0,3.0,3.9,,3.25,3.5,3.0,3.4,2.88,3.95,3.5,3.5
2023-05-02,3,Ukraine,Tvorchi - Heart of Steel,5%,15.0,13.0,13.0,14.0,17.0,15.0,15.0,10.0,18.0,,13.0,11.0,10.0,15.0,10.0,24.0,15.0,15.0
2023-05-02,4,France,La Zarra - Évidemment,5%,15.0,13.0,19.0,18.0,17.0,15.0,13.0,13.0,20.0,,13.0,13.0,13.0,15.0,13.0,24.0,15.0,18.0
2023-05-02,5,Spain,Blanca Paloma - Eaea,4%,17.0,17.0,19.0,15.0,17.0,18.0,13.0,15.0,20.0,,15.0,17.0,15.0,17.0,15.0,24.0,19.0,15.0
2023-05-02,6,Norway,Alessandra - Queen of Kings,4%,19.0,17.0,21.0,19.0,21.0,18.0,21.0,15.0,34.0,,19.0,17.0,15.0,21.0,17.0,44.0,19.0,18.0
2023-05-02,7,Israel,Noa Kirel - Unicorn,3%,21.0,34.0,31.0,23.0,34.0,30.0,19.0,29.0,38.0,,21.0,26.0,29.0,26.0,21.0,55.0,26.0,23.0
2023-05-02,8,Austria,Teya & Salena - Who The Hell Is Edgar?,2%,34.0,34.0,41.0,31.0,34.0,35.0,29.0,29.0,50.0,,26.0,34.0,29.0,34.0,26.0,70.0,34.0,41.0
2023-05-02,9,Italy,Marco Mengoni - Due vite,2%,41.0,51.0,51.0,34.0,34.0,45.0,51.0,41.0,50.0,,41.0,51.0,41.0,51.0,41.0,70.0,34.0,51.0
2023-05-02,10,United Kingdom,Mae Muller - I Wrote A Song,1%,51.0,81.0,67.0,46.0,67.0,65.0,41.0,41.0,80.0,,51.0,34.0,41.0,51.0,34.0,120.0,67.0,56.0
2023-05-02,11,Czechia,Vesna - My Sister's Crown,1%,81.0,67.0,81.0,81.0,126.0,60.0,81.0,67.0,240.0,,67.0,67.0,67.0,67.0,67.0,280.0,67.0,81.0
2023-05-02,12,Armenia,Brunette - Future Lover,1%,126.0,81.0,101.0,126.0,151.0,100.0,67.0,81.0,260.0,,81.0,67.0,81.0,101.0,101.0,310.0,101.0,201.0
2023-05-02,13,Switzerland,Remo Forrer - Watergun,1%,201.0,101.0,151.0,151.0,151.0,150.0,81.0,101.0,260.0,,101.0,101.0,101.0,126.0,151.0,410.0,101.0,151.0
2023-05-02,14,Croatia,Let 3 - Mama ŠČ!,1%,126.0,151.0,201.0,101.0,201.0,150.0,151.0,101.0,270.0,,101.0,101.0,101.0,151.0,101.0,500.0,101.0,151.0
2023-05-02,15,Australia,Voyager - Promise,<1%,201.0,151.0,251.0,151.0,201.0,150.0,151.0,101.0,260.0,,126.0,101.0,101.0,151.0,101.0,460.0,101.0,151.0
2023-05-02,16,Serbia,Luke Black - Samo mi se spava,<1%,201.0,126.0,251.0,201.0,126.0,150.0,151.0,126.0,230.0,,126.0,101.0,126.0,151.0,101.0,660.0,101.0,201.0
2023-05-02,17,Germany,Lord Of The Lost - Blood & Glitter,<1%,151.0,151.0,201.0,151.0,201.0,200.0,151.0,151.0,270.0,,151.0,101.0,151.0,151.0,101.0,520.0,101.0,151.0
2023-05-02,18,Slovenia,Joker Out - Carpe Diem,<1%,201.0,126.0,201.0,201.0,201.0,200.0,151.0,126.0,270.0,,201.0,201.0,126.0,151.0,126.0,640.0,101.0,201.0
2023-05-02,19,Moldova,Pasha Parfeni - Soarele și Luna,<1%,251.0,126.0,301.0,251.0,201.0,250.0,151.0,101.0,260.0,,126.0,101.0,101.0,151.0,101.0,470.0,101.0,251.0
2023-05-02,20,Netherlands,Nicolai & Cooper - Burning Daylight,<1%,251.0,176.0,301.0,151.0,301.0,250.0,151.0,151.0,260.0,,151.0,101.0,151.0,126.0,101.0,370.0,101.0,151.0
2023-05-02,21,Georgia,Iru - Echo,<1%,301.0,101.0,251.0,201.0,301.0,250.0,201.0,126.0,280.0,,101.0,101.0,126.0,126.0,101.0,1000.0,101.0,201.0
2023-05-02,22,Cyprus,A. Lambrou - Break a Broken Heart,<1%,251.0,201.0,301.0,251.0,201.0,250.0,126.0,201.0,260.0,,201.0,201.0,201.0,201.0,251.0,400.0,101.0,251.0
2023-05-02,23,Estonia,Alika - Bridges,<1%,301.0,151.0,301.0,251.0,301.0,200.0,201.0,201.0,280.0,,201.0,201.0,201.0,201.0,151.0,1000.0,101.0,251.0
