ID,Target
ID_JJ2YL37 x m4,8.279675918338455
ID_JJ2YL37 x m5,8.126675024592686
ID_JJ2YL37 x m6,8.211675521118114
ID_LOV1XNF x m1,7.884065363746547
ID_LOV1XNF x m2,8.245675719728284
ID_LOV1XNF x m3,8.415676712779138
ID_LOV1XNF x m4,8.296676017643541
ID_LOV1XNF x m5,8.279675918338455
ID_LOV1XNF x m6,8.0429900686198
ID_PBCDV17 x m1,8.211675521118114
ID_PBCDV17 x m2,8.0429900686198
ID_PBCDV17 x m3,8.0429900686198
ID_PBCDV17 x m4,7.408062583204154
ID_PBCDV17 x m5,8.211675521118114
ID_PBCDV17 x m6,8.619677904440165
ID_12OBZ0M x m1,8.296676017643541
ID_12OBZ0M x m2,8.0429900686198
ID_12OBZ0M x m3,7.254087708498546
ID_12OBZ0M x m4,8.33067621625371
ID_12OBZ0M x m5,8.0429900686198
ID_12OBZ0M x m6,8.177675322507941
ID_82K8CNO x m1,8.092674825982515
ID_82K8CNO x m2,8.0429900686198
ID_82K8CNO x m3,8.160675223202857
ID_82K8CNO x m4,8.48367710999948
ID_82K8CNO x m5,8.0429900686198
ID_82K8CNO x m6,8.279675918338455
ID_1Z4WFKW x m1,7.443378322366867
ID_1Z4WFKW x m2,8.381676514168968
ID_1Z4WFKW x m3,8.228675620423198
ID_1Z4WFKW x m4,8.160675223202857
ID_1Z4WFKW x m5,8.228675620423198
ID_1Z4WFKW x m6,7.153402653220574
ID_4XGE4JJ x m1,8.0429900686198
ID_4XGE4JJ x m2,7.5770895952951705
ID_4XGE4JJ x m3,7.7130903897358545
ID_4XGE4JJ x m4,8.0429900686198
ID_4XGE4JJ x m5,8.160675223202857
ID_4XGE4JJ x m6,8.279675918338455
ID_NTNXKPC x m1,8.211675521118114
ID_NTNXKPC x m2,8.245675719728284
ID_NTNXKPC x m3,8.48367710999948
ID_NTNXKPC x m4,8.0429900686198
ID_NTNXKPC x m5,7.373088403634144
ID_NTNXKPC x m6,8.160675223202857
ID_C2J5D6S x m1,7.443378322366867
ID_C2J5D6S x m2,7.510063179034667
ID_C2J5D6S x m3,7.731064470000778
ID_C2J5D6S x m4,8.517677308609652
ID_C2J5D6S x m5,7.782064767916035
ID_C2J5D6S x m6,8.63667800374525
ID_4WF3LBG x m1,8.126675024592686
ID_4WF3LBG x m2,8.0429900686198
ID_4WF3LBG x m3,8.704678400965593
ID_4WF3LBG x m4,8.0429900686198
ID_4WF3LBG x m5,8.0429900686198
ID_4WF3LBG x m6,8.415676712779138
ID_E8D0E6R x m1,8.296676017643541
ID_E8D0E6R x m2,8.0429900686198
ID_E8D0E6R x m3,8.0429900686198
ID_E8D0E6R x m4,8.0429900686198
ID_E8D0E6R x m5,8.0429900686198
ID_E8D0E6R x m6,8.0429900686198
ID_06E0RBM x m1,5.228012078986691
ID_06E0RBM x m2,8.0429900686198
ID_06E0RBM x m3,7.322088105718889
ID_06E0RBM x m4,8.0429900686198
ID_06E0RBM x m5,8.0429900686198
ID_06E0RBM x m6,8.092674825982515
ID_2U71089 x m1,8.619677904440165
ID_2U71089 x m2,8.0429900686198
ID_2U71089 x m3,8.364676414863883
ID_2U71089 x m4,8.0429900686198
ID_2U71089 x m5,8.1096749252876
ID_2U71089 x m6,8.993680089152045
ID_ND2M0D2 x m1,8.415676712779138
ID_ND2M0D2 x m2,8.0429900686198
ID_ND2M0D2 x m3,8.364676414863883
ID_ND2M0D2 x m4,8.0429900686198
ID_ND2M0D2 x m5,8.347676315558797
ID_ND2M0D2 x m6,7.288087907108717
ID_2BM0CBI x m1,8.194675421813027
ID_2BM0CBI x m2,8.0429900686198
ID_2BM0CBI x m3,8.0429900686198
ID_2BM0CBI x m4,8.0429900686198
ID_2BM0CBI x m5,7.424088701549401
ID_2BM0CBI x m6,7.322088105718889
ID_DFMN1A0 x m1,8.024674428762172
ID_DFMN1A0 x m2,8.262675819033369
ID_DFMN1A0 x m3,8.381676514168968
ID_DFMN1A0 x m4,8.44967691138931
ID_DFMN1A0 x m5,8.0429900686198
ID_DFMN1A0 x m6,8.143675123897772
ID_2XSYE6X x m1,7.443378322366867
ID_2XSYE6X x m2,8.653678103050336
ID_2XSYE6X x m3,8.126675024592686
ID_2XSYE6X x m4,8.1096749252876
ID_2XSYE6X x m5,8.0429900686198
ID_2XSYE6X x m6,8.500677209304566
ID_6E6YHBQ x m1,8.63667800374525
ID_6E6YHBQ x m2,8.0429900686198
ID_6E6YHBQ x m3,8.0429900686198
ID_6E6YHBQ x m4,8.194675421813027
ID_6E6YHBQ x m5,8.211675521118114
ID_6E6YHBQ x m6,8.0429900686198
ID_O069TAK x m1,8.0429900686198
ID_O069TAK x m2,8.0429900686198
ID_O069TAK x m3,8.160675223202857
ID_O069TAK x m4,8.0429900686198
ID_O069TAK x m5,8.0429900686198
ID_O069TAK x m6,8.0429900686198
ID_01N7H9I x m1,8.0429900686198
ID_01N7H9I x m2,8.126675024592686
ID_01N7H9I x m3,8.585677705829994
ID_01N7H9I x m4,8.619677904440165
ID_01N7H9I x m5,8.0429900686198
ID_01N7H9I x m6,8.381676514168968
ID_VTIPQR3 x m1,8.041674528067258
ID_VTIPQR3 x m2,7.458088900159572
ID_VTIPQR3 x m3,8.0429900686198
ID_VTIPQR3 x m4,8.075674726677429
ID_VTIPQR3 x m5,8.432676812084225
ID_VTIPQR3 x m6,8.0429900686198
ID_I3ENMK5 x m1,8.0429900686198
ID_I3ENMK5 x m2,8.177675322507941
ID_I3ENMK5 x m3,8.279675918338455
ID_I3ENMK5 x m4,7.443378322366867
ID_I3ENMK5 x m5,8.364676414863883
ID_I3ENMK5 x m6,8.432676812084225
ID_IT6MN0M x m1,8.024674428762172
ID_IT6MN0M x m2,8.0429900686198
ID_IT6MN0M x m3,8.0429900686198
ID_IT6MN0M x m4,7.595063675560094
ID_IT6MN0M x m5,8.44967691138931
ID_IT6MN0M x m6,8.432676812084225
ID_HFWTFEV x m1,8.262675819033369
ID_HFWTFEV x m2,8.97667998984696
ID_HFWTFEV x m3,8.0429900686198
ID_HFWTFEV x m4,8.585677705829994
ID_HFWTFEV x m5,8.432676812084225
ID_HFWTFEV x m6,8.0429900686198
ID_VQ3SPXT x m1,8.177675322507941
ID_VQ3SPXT x m2,7.443378322366867
ID_VQ3SPXT x m3,8.075674726677429
ID_VQ3SPXT x m4,8.041674528067258
ID_VQ3SPXT x m5,8.0429900686198
ID_VQ3SPXT x m6,8.024674428762172
ID_52CQI0A x m1,8.211675521118114
ID_52CQI0A x m2,8.347676315558797
ID_52CQI0A x m3,8.0429900686198
ID_52CQI0A x m4,8.126675024592686
ID_52CQI0A x m5,7.443378322366867
ID_52CQI0A x m6,8.245675719728284
ID_SGIK3V6 x m1,8.075674726677429
ID_SGIK3V6 x m2,7.45906288111941
ID_SGIK3V6 x m3,8.0429900686198
ID_SGIK3V6 x m4,7.663064072780436
ID_SGIK3V6 x m5,8.0429900686198
ID_SGIK3V6 x m6,8.0429900686198
ID_D1QCR3P x m1,8.1096749252876
ID_D1QCR3P x m2,8.024674428762172
ID_D1QCR3P x m3,8.279675918338455
ID_D1QCR3P x m4,9.180681181507985
ID_D1QCR3P x m5,8.398676613474054
ID_D1QCR3P x m6,8.381676514168968
ID_U5ZMNH3 x m1,8.381676514168968
ID_U5ZMNH3 x m2,8.194675421813027
ID_U5ZMNH3 x m3,8.1096749252876
ID_U5ZMNH3 x m4,8.44967691138931
ID_U5ZMNH3 x m5,8.500677209304566
ID_U5ZMNH3 x m6,8.0429900686198
ID_KMTHQUD x m1,8.33067621625371
ID_KMTHQUD x m2,8.381676514168968
ID_KMTHQUD x m3,8.0429900686198
ID_KMTHQUD x m4,8.143675123897772
ID_KMTHQUD x m5,8.160675223202857
ID_KMTHQUD x m6,8.058674627372344
ID_QYWQHGX x m1,7.443378322366867
ID_QYWQHGX x m2,8.398676613474054
ID_QYWQHGX x m3,8.687678301660506
ID_QYWQHGX x m4,8.653678103050336
ID_QYWQHGX x m5,8.63667800374525
ID_QYWQHGX x m6,8.517677308609652
ID_9R71KBI x m1,8.0429900686198
ID_9R71KBI x m2,8.0429900686198
ID_9R71KBI x m3,8.058674627372344
ID_9R71KBI x m4,8.296676017643541
ID_9R71KBI x m5,8.058674627372344
ID_9R71KBI x m6,8.381676514168968
ID_I1SQG9R x m1,8.054066356797403
ID_I1SQG9R x m2,8.0429900686198
ID_I1SQG9R x m3,8.0429900686198
ID_I1SQG9R x m4,8.0429900686198
ID_I1SQG9R x m5,8.0429900686198
ID_I1SQG9R x m6,8.0429900686198
ID_DHE9WJM x m1,7.443378322366867
ID_DHE9WJM x m2,8.058674627372344
ID_DHE9WJM x m3,8.0429900686198
ID_DHE9WJM x m4,8.262675819033369
ID_DHE9WJM x m5,8.0429900686198
ID_DHE9WJM x m6,8.0429900686198
ID_VRKSJ2U x m1,8.228675620423198
ID_VRKSJ2U x m2,8.0429900686198
ID_VRKSJ2U x m3,8.279675918338455
ID_VRKSJ2U x m4,8.0429900686198
ID_VRKSJ2U x m5,7.153402653220574
ID_VRKSJ2U x m6,8.0429900686198
ID_GWRYGIY x m1,8.0429900686198
ID_GWRYGIY x m2,8.0429900686198
ID_GWRYGIY x m3,8.0429900686198
ID_GWRYGIY x m4,8.279675918338455
ID_GWRYGIY x m5,8.0429900686198
ID_GWRYGIY x m6,8.0429900686198
ID_EZ18VBV x m1,8.0429900686198
ID_EZ18VBV x m2,8.041674528067258
ID_EZ18VBV x m3,8.0429900686198
ID_EZ18VBV x m4,8.143675123897772
ID_EZ18VBV x m5,8.228675620423198
ID_EZ18VBV x m6,8.0429900686198
ID_BM8BO7C x m1,8.0429900686198
ID_BM8BO7C x m2,8.381676514168968
ID_BM8BO7C x m3,7.9850919786172225
ID_BM8BO7C x m4,8.279675918338455
ID_BM8BO7C x m5,8.432676812084225
ID_BM8BO7C x m6,8.0429900686198
ID_A05R8B9 x m1,7.443378322366867
ID_A05R8B9 x m2,8.381676514168968
ID_A05R8B9 x m3,8.0429900686198
ID_A05R8B9 x m4,7.288087907108717
ID_A05R8B9 x m5,8.0429900686198
ID_A05R8B9 x m6,8.0429900686198
ID_W7LV552 x m1,8.058674627372344
ID_W7LV552 x m2,8.0429900686198
ID_W7LV552 x m3,8.772678798185934
ID_W7LV552 x m4,8.228675620423198
ID_W7LV552 x m5,8.0429900686198
ID_W7LV552 x m6,8.194675421813027
ID_MBPWWEP x m1,7.9010654630516335
ID_MBPWWEP x m2,8.44967691138931
ID_MBPWWEP x m3,8.0429900686198
ID_MBPWWEP x m4,8.0429900686198
ID_MBPWWEP x m5,8.177675322507941
ID_MBPWWEP x m6,7.765064668610949
ID_TLA50XO x m1,8.0429900686198
ID_TLA50XO x m2,8.0429900686198
ID_TLA50XO x m3,8.0429900686198
ID_TLA50XO x m4,8.0429900686198
ID_TLA50XO x m5,8.0429900686198
ID_TLA50XO x m6,8.228675620423198
ID_6FJ89WD x m1,8.0429900686198
ID_6FJ89WD x m2,8.0429900686198
ID_6FJ89WD x m3,8.126675024592686
ID_6FJ89WD x m4,8.007674329457087
ID_6FJ89WD x m5,8.0429900686198
ID_6FJ89WD x m6,8.60267780513508
ID_CAJ9TR7 x m1,8.0429900686198
ID_CAJ9TR7 x m2,8.398676613474054
ID_CAJ9TR7 x m3,8.500677209304566
ID_CAJ9TR7 x m4,8.60267780513508
ID_CAJ9TR7 x m5,8.0429900686198
ID_CAJ9TR7 x m6,8.126675024592686
ID_HU4HFC6 x m1,8.0429900686198
ID_HU4HFC6 x m2,8.0429900686198
ID_HU4HFC6 x m3,8.0429900686198
ID_HU4HFC6 x m4,7.153402653220574
ID_HU4HFC6 x m5,8.0429900686198
ID_HU4HFC6 x m6,8.0429900686198
ID_K93SAEV x m1,8.0429900686198
ID_K93SAEV x m2,8.075674726677429
ID_K93SAEV x m3,8.0429900686198
ID_K93SAEV x m4,8.1096749252876
ID_K93SAEV x m5,8.160675223202857
ID_K93SAEV x m6,8.0429900686198
ID_IKH9FH8 x m1,7.782064767916035
ID_IKH9FH8 x m2,8.0429900686198
ID_IKH9FH8 x m3,8.0429900686198
ID_IKH9FH8 x m4,8.0429900686198
ID_IKH9FH8 x m5,8.0429900686198
ID_IKH9FH8 x m6,8.041674528067258
ID_262APV9 x m1,8.364676414863883
ID_262APV9 x m2,8.0429900686198
ID_262APV9 x m3,8.398676613474054
ID_262APV9 x m4,8.279675918338455
ID_262APV9 x m5,8.0429900686198
ID_262APV9 x m6,8.092674825982515
ID_U6I7BOL x m1,8.517677308609652
ID_U6I7BOL x m2,8.126675024592686
ID_U6I7BOL x m3,8.0429900686198
ID_U6I7BOL x m4,8.313676116948626
ID_U6I7BOL x m5,8.432676812084225
ID_U6I7BOL x m6,8.1096749252876
ID_3S6NVY2 x m1,8.0429900686198
ID_3S6NVY2 x m2,8.0429900686198
ID_3S6NVY2 x m3,7.443378322366867
ID_3S6NVY2 x m4,8.262675819033369
ID_3S6NVY2 x m5,8.0429900686198
ID_3S6NVY2 x m6,8.143675123897772
ID_KVJ5VQ7 x m1,7.443378322366867
ID_KVJ5VQ7 x m2,8.0429900686198
ID_KVJ5VQ7 x m3,8.228675620423198
ID_KVJ5VQ7 x m4,8.619677904440165
ID_KVJ5VQ7 x m5,8.48367710999948
ID_KVJ5VQ7 x m6,8.381676514168968
ID_51ELBRF x m1,8.194675421813027
ID_51ELBRF x m2,8.704678400965593
ID_51ELBRF x m3,8.0429900686198
ID_51ELBRF x m4,8.0429900686198
ID_51ELBRF x m5,8.0429900686198
ID_51ELBRF x m6,8.211675521118114
ID_R3XK9W6 x m1,8.0429900686198
ID_R3XK9W6 x m2,8.262675819033369
ID_R3XK9W6 x m3,8.0429900686198
ID_R3XK9W6 x m4,8.415676712779138
ID_R3XK9W6 x m5,8.160675223202857
ID_R3XK9W6 x m6,8.0429900686198
ID_IKEPLBB x m1,8.177675322507941
ID_IKEPLBB x m2,8.0429900686198
ID_IKEPLBB x m3,8.0429900686198
ID_IKEPLBB x m4,8.0429900686198
ID_IKEPLBB x m5,8.279675918338455
ID_IKEPLBB x m6,7.407088602244316
ID_96SF4UE x m1,8.0429900686198
ID_96SF4UE x m2,8.44967691138931
ID_96SF4UE x m3,8.228675620423198
ID_96SF4UE x m4,8.262675819033369
ID_96SF4UE x m5,8.296676017643541
ID_96SF4UE x m6,8.177675322507941
ID_VJP3JE1 x m1,8.0429900686198
ID_VJP3JE1 x m2,8.0429900686198
ID_VJP3JE1 x m3,8.143675123897772
ID_VJP3JE1 x m4,8.0429900686198
ID_VJP3JE1 x m5,8.347676315558797
ID_VJP3JE1 x m6,8.925679691931704
ID_7KTJ0G8 x m1,8.0429900686198
ID_7KTJ0G8 x m2,8.0429900686198
ID_7KTJ0G8 x m3,8.1096749252876
ID_7KTJ0G8 x m4,8.0429900686198
ID_7KTJ0G8 x m5,8.0429900686198
ID_7KTJ0G8 x m6,8.0429900686198
ID_MR8BR6R x m1,8.245675719728284
ID_MR8BR6R x m2,7.509089198074829
ID_MR8BR6R x m3,8.0429900686198
ID_MR8BR6R x m4,8.0429900686198
ID_MR8BR6R x m5,8.313676116948626
ID_MR8BR6R x m6,8.0429900686198
ID_OTRBPIP x m1,7.475088999464658
ID_OTRBPIP x m2,7.680064172085522
ID_OTRBPIP x m3,8.428068541509283
ID_OTRBPIP x m4,8.228675620423198
ID_OTRBPIP x m5,7.844061751331222
ID_OTRBPIP x m6,8.0429900686198
ID_MCISBFZ x m1,8.63667800374525
ID_MCISBFZ x m2,8.313676116948626
ID_MCISBFZ x m3,8.245675719728284
ID_MCISBFZ x m4,8.143675123897772
ID_MCISBFZ x m5,8.568677606524908
ID_MCISBFZ x m6,7.443378322366867
ID_R0Z55WQ x m1,8.415676712779138
ID_R0Z55WQ x m2,8.0429900686198
ID_R0Z55WQ x m3,7.443378322366867
ID_R0Z55WQ x m4,8.33067621625371
ID_R0Z55WQ x m5,8.313676116948626
ID_R0Z55WQ x m6,8.0429900686198
ID_7PMR67S x m1,8.0429900686198
ID_7PMR67S x m2,8.313676116948626
ID_7PMR67S x m3,8.0429900686198
ID_7PMR67S x m4,8.160675223202857
ID_7PMR67S x m5,8.0429900686198
ID_7PMR67S x m6,8.211675521118114
ID_DYP184N x m1,8.44967691138931
ID_DYP184N x m2,8.058674627372344
ID_DYP184N x m3,8.177675322507941
ID_DYP184N x m4,8.0429900686198
ID_DYP184N x m5,8.092674825982515
ID_DYP184N x m6,8.0429900686198
ID_KSC7SHF x m1,8.058674627372344
ID_KSC7SHF x m2,8.126675024592686
ID_KSC7SHF x m3,8.041674528067258
ID_KSC7SHF x m4,8.0429900686198
ID_KSC7SHF x m5,8.279675918338455
ID_KSC7SHF x m6,8.177675322507941
ID_ZL78XQO x m1,8.0429900686198
ID_ZL78XQO x m2,8.381676514168968
ID_ZL78XQO x m3,7.153402653220574
ID_ZL78XQO x m4,8.432676812084225
ID_ZL78XQO x m5,8.33067621625371
ID_ZL78XQO x m6,8.177675322507941
ID_2881V14 x m1,8.0429900686198
ID_2881V14 x m2,8.0429900686198
ID_2881V14 x m3,8.160675223202857
ID_2881V14 x m4,8.0429900686198
ID_2881V14 x m5,8.687678301660506
ID_2881V14 x m6,8.194675421813027
ID_7CPXAFZ x m1,8.245675719728284
ID_7CPXAFZ x m2,8.704678400965593
ID_7CPXAFZ x m3,8.228675620423198
ID_7CPXAFZ x m4,8.0429900686198
ID_7CPXAFZ x m5,8.60267780513508
ID_7CPXAFZ x m6,8.041674528067258
ID_2PAL5E0 x m1,8.721678500270677
ID_2PAL5E0 x m2,8.534677407914737
ID_2PAL5E0 x m3,8.075674726677429
ID_2PAL5E0 x m4,7.611089793905341
ID_2PAL5E0 x m5,8.44967691138931
ID_2PAL5E0 x m6,8.1096749252876
ID_AAL2403 x m1,8.687678301660506
ID_AAL2403 x m2,8.228675620423198
ID_AAL2403 x m3,8.0429900686198
ID_AAL2403 x m4,7.443378322366867
ID_AAL2403 x m5,8.041674528067258
ID_AAL2403 x m6,8.177675322507941
ID_FC0LQRW x m1,8.653678103050336
ID_FC0LQRW x m2,8.687678301660506
ID_FC0LQRW x m3,8.075674726677429
ID_FC0LQRW x m4,8.0429900686198
ID_FC0LQRW x m5,8.262675819033369
ID_FC0LQRW x m6,8.092674825982515
ID_UGWA2DM x m1,8.1096749252876
ID_UGWA2DM x m2,8.0429900686198
ID_UGWA2DM x m3,8.0429900686198
ID_UGWA2DM x m4,8.0429900686198
ID_UGWA2DM x m5,8.704678400965593
ID_UGWA2DM x m6,8.1096749252876
ID_9SMAHTE x m1,8.534677407914737
ID_9SMAHTE x m2,8.075674726677429
ID_9SMAHTE x m3,8.398676613474054
ID_9SMAHTE x m4,8.041674528067258
ID_9SMAHTE x m5,8.1096749252876
ID_9SMAHTE x m6,8.415676712779138
ID_WC4I28M x m1,8.211675521118114
ID_WC4I28M x m2,8.33067621625371
ID_WC4I28M x m3,8.0429900686198
ID_WC4I28M x m4,8.228675620423198
ID_WC4I28M x m5,8.228675620423198
ID_WC4I28M x m6,8.0429900686198
ID_F9JYJL2 x m1,8.0429900686198
ID_F9JYJL2 x m2,7.798090886261282
ID_F9JYJL2 x m3,8.1096749252876
ID_F9JYJL2 x m4,8.687678301660506
ID_F9JYJL2 x m5,8.432676812084225
ID_F9JYJL2 x m6,8.0429900686198
ID_M0OR3MO x m1,7.544063377644838
ID_M0OR3MO x m2,8.0429900686198
ID_M0OR3MO x m3,8.245675719728284
ID_M0OR3MO x m4,8.143675123897772
ID_M0OR3MO x m5,8.313676116948626
ID_M0OR3MO x m6,8.364676414863883
ID_SL388LV x m1,8.687678301660506
ID_SL388LV x m2,8.262675819033369
ID_SL388LV x m3,8.092674825982515
ID_SL388LV x m4,8.0429900686198
ID_SL388LV x m5,8.024674428762172
ID_SL388LV x m6,8.041674528067258
ID_RAA6103 x m1,8.024674428762172
ID_RAA6103 x m2,8.245675719728284
ID_RAA6103 x m3,8.466677010694395
ID_RAA6103 x m4,8.0429900686198
ID_RAA6103 x m5,8.228675620423198
ID_RAA6103 x m6,8.262675819033369
ID_GRN4LL3 x m1,7.9010654630516335
ID_GRN4LL3 x m2,8.0429900686198
ID_GRN4LL3 x m3,8.0429900686198
ID_GRN4LL3 x m4,8.0429900686198
ID_GRN4LL3 x m5,8.0429900686198
ID_GRN4LL3 x m6,8.398676613474054
ID_T1JVHV1 x m1,8.0429900686198
ID_T1JVHV1 x m2,7.697064271390607
ID_T1JVHV1 x m3,8.262675819033369
ID_T1JVHV1 x m4,8.177675322507941
ID_T1JVHV1 x m5,7.680064172085522
ID_T1JVHV1 x m6,8.466677010694395
ID_MPSWXAA x m1,8.262675819033369
ID_MPSWXAA x m2,8.0429900686198
ID_MPSWXAA x m3,8.211675521118114
ID_MPSWXAA x m4,8.177675322507941
ID_MPSWXAA x m5,7.443378322366867
ID_MPSWXAA x m6,8.0429900686198
ID_VEWQ2DF x m1,8.568677606524908
ID_VEWQ2DF x m2,8.279675918338455
ID_VEWQ2DF x m3,8.058674627372344
ID_VEWQ2DF x m4,8.0429900686198
ID_VEWQ2DF x m5,8.0429900686198
ID_VEWQ2DF x m6,8.0429900686198
ID_ISXAV2P x m1,8.500677209304566
ID_ISXAV2P x m2,8.211675521118114
ID_ISXAV2P x m3,8.262675819033369
ID_ISXAV2P x m4,8.0429900686198
ID_ISXAV2P x m5,8.313676116948626
ID_ISXAV2P x m6,8.0429900686198
ID_2SFDTDV x m1,8.160675223202857
ID_2SFDTDV x m2,8.0429900686198
ID_2SFDTDV x m3,8.619677904440165
ID_2SFDTDV x m4,8.1096749252876
ID_2SFDTDV x m5,8.398676613474054
ID_2SFDTDV x m6,8.347676315558797
ID_8GFL37T x m1,7.475088999464658
ID_8GFL37T x m2,8.517677308609652
ID_8GFL37T x m3,8.44967691138931
ID_8GFL37T x m4,8.721678500270677
ID_8GFL37T x m5,8.092674825982515
ID_8GFL37T x m6,8.296676017643541
ID_9BSRXJ2 x m1,8.0429900686198
ID_9BSRXJ2 x m2,8.568677606524908
ID_9BSRXJ2 x m3,7.748064569305864
ID_9BSRXJ2 x m4,3.800977232824227
ID_9BSRXJ2 x m5,8.0429900686198
ID_9BSRXJ2 x m6,8.007674329457087
ID_6MCLR9J x m1,7.408062583204154
ID_6MCLR9J x m2,8.075674726677429
ID_6MCLR9J x m3,7.408062583204154
ID_6MCLR9J x m4,8.075674726677429
ID_6MCLR9J x m5,7.560089495990085
ID_6MCLR9J x m6,8.44967691138931
ID_IEN90Q9 x m1,8.194675421813027
ID_IEN90Q9 x m2,8.092674825982515
ID_IEN90Q9 x m3,8.0429900686198
ID_IEN90Q9 x m4,7.663064072780436
ID_IEN90Q9 x m5,8.0429900686198
ID_IEN90Q9 x m6,8.0429900686198
ID_DMSZRY0 x m1,8.0429900686198
ID_DMSZRY0 x m2,8.0429900686198
ID_DMSZRY0 x m3,8.364676414863883
ID_DMSZRY0 x m4,8.0429900686198
ID_DMSZRY0 x m5,8.296676017643541
ID_DMSZRY0 x m6,8.0429900686198
ID_95NVXCO x m1,8.44967691138931
ID_95NVXCO x m2,8.0429900686198
ID_95NVXCO x m3,7.443378322366867
ID_95NVXCO x m4,8.0429900686198
ID_95NVXCO x m5,8.177675322507941
ID_95NVXCO x m6,8.1096749252876
ID_1ZMW17O x m1,8.1096749252876
ID_1ZMW17O x m2,8.0429900686198
ID_1ZMW17O x m3,8.058674627372344
ID_1ZMW17O x m4,8.0429900686198
ID_1ZMW17O x m5,8.704678400965593
ID_1ZMW17O x m6,8.432676812084225
ID_QDX7GKI x m1,8.160675223202857
ID_QDX7GKI x m2,8.296676017643541
ID_QDX7GKI x m3,8.0429900686198
ID_QDX7GKI x m4,8.228675620423198
ID_QDX7GKI x m5,8.126675024592686
ID_QDX7GKI x m6,8.0429900686198
ID_E14GH9G x m1,8.0429900686198
ID_E14GH9G x m2,8.177675322507941
ID_E14GH9G x m3,8.0429900686198
ID_E14GH9G x m4,8.279675918338455
ID_E14GH9G x m5,8.0429900686198
ID_E14GH9G x m6,8.0429900686198
ID_IANALTY x m1,8.143675123897772
ID_IANALTY x m2,8.0429900686198
ID_IANALTY x m3,8.092674825982515
ID_IANALTY x m4,8.0429900686198
ID_IANALTY x m5,8.0429900686198
ID_IANALTY x m6,8.0429900686198
ID_SWNAR31 x m1,8.0429900686198
ID_SWNAR31 x m2,8.024674428762172
ID_SWNAR31 x m3,8.60267780513508
ID_SWNAR31 x m4,8.041674528067258
ID_SWNAR31 x m5,8.0429900686198
ID_SWNAR31 x m6,8.177675322507941
ID_VMWYXTY x m1,8.0429900686198
ID_VMWYXTY x m2,8.0429900686198
ID_VMWYXTY x m3,8.398676613474054
ID_VMWYXTY x m4,8.0429900686198
ID_VMWYXTY x m5,8.296676017643541
ID_VMWYXTY x m6,8.0429900686198
ID_AV6MR6U x m1,7.443378322366867
ID_AV6MR6U x m2,8.092674825982515
ID_AV6MR6U x m3,8.0429900686198
ID_AV6MR6U x m4,8.0429900686198
ID_AV6MR6U x m5,8.823679096101191
ID_AV6MR6U x m6,8.245675719728284
ID_5HQ2V4E x m1,8.500677209304566
ID_5HQ2V4E x m2,8.0429900686198
ID_5HQ2V4E x m3,8.262675819033369
ID_5HQ2V4E x m4,8.840679195406276
ID_5HQ2V4E x m5,7.425062682509239
ID_5HQ2V4E x m6,8.126675024592686
ID_I4WIE3I x m1,8.0429900686198
ID_I4WIE3I x m2,8.517677308609652
ID_I4WIE3I x m3,8.0429900686198
ID_I4WIE3I x m4,8.653678103050336
ID_I4WIE3I x m5,8.33067621625371
ID_I4WIE3I x m6,8.0429900686198
ID_HYCT0ND x m1,8.1096749252876
ID_HYCT0ND x m2,8.0429900686198
ID_HYCT0ND x m3,8.500677209304566
ID_HYCT0ND x m4,8.228675620423198
ID_HYCT0ND x m5,8.0429900686198
ID_HYCT0ND x m6,8.0429900686198
ID_0IZ2USW x m1,8.415676712779138
ID_0IZ2USW x m2,8.279675918338455
ID_0IZ2USW x m3,8.228675620423198
ID_0IZ2USW x m4,8.381676514168968
ID_0IZ2USW x m5,8.0429900686198
ID_0IZ2USW x m6,8.143675123897772
ID_MHFV7TO x m1,7.443378322366867
ID_MHFV7TO x m2,8.551677507219823
ID_MHFV7TO x m3,8.024674428762172
ID_MHFV7TO x m4,8.0429900686198
ID_MHFV7TO x m5,8.262675819033369
ID_MHFV7TO x m6,8.194675421813027
ID_JFHXBIG x m1,8.381676514168968
ID_JFHXBIG x m2,8.772678798185934
ID_JFHXBIG x m3,8.63667800374525
ID_JFHXBIG x m4,8.415676712779138
ID_JFHXBIG x m5,8.245675719728284
ID_JFHXBIG x m6,8.024674428762172
ID_TR6LXVJ x m1,7.594089694600256
ID_TR6LXVJ x m2,8.228675620423198
ID_TR6LXVJ x m3,8.041674528067258
ID_TR6LXVJ x m4,8.245675719728284
ID_TR6LXVJ x m5,8.228675620423198
ID_TR6LXVJ x m6,8.0429900686198
ID_MWKUDZI x m1,8.0429900686198
ID_MWKUDZI x m2,8.1096749252876
ID_MWKUDZI x m3,8.347676315558797
ID_MWKUDZI x m4,7.527063278339752
ID_MWKUDZI x m5,8.381676514168968
ID_MWKUDZI x m6,8.177675322507941
ID_65CT0S9 x m1,8.0429900686198
ID_65CT0S9 x m2,8.823679096101191
ID_65CT0S9 x m3,8.0429900686198
ID_65CT0S9 x m4,8.194675421813027
ID_65CT0S9 x m5,8.279675918338455
ID_65CT0S9 x m6,8.058674627372344
ID_DZP6VX5 x m1,8.585677705829994
ID_DZP6VX5 x m2,8.1096749252876
ID_DZP6VX5 x m3,8.840679195406276
ID_DZP6VX5 x m4,8.177675322507941
ID_DZP6VX5 x m5,8.313676116948626
ID_DZP6VX5 x m6,8.0429900686198
